OrderID,Date,DayOfWeek,Time,Category,Line item name,Quantity,Price Per Item,Gross Sales,Est. Cost,Est. Profit,OrderType,Payment,Cancelled
RES_ORD_5559.0,07/04/2025,Monday,19:22,EXTRAS,Stewed Fried Fish,1,9,9,3.15,5.85,Collection,Card,No
RES_ORD_5559.0,07/04/2025,Monday,19:22,Restaurant DEALS,Jolof Sharing Pack (Plain),1,25,25,8.75,16.25,Collection,Card,No
RES_ORD_5559.0,07/04/2025,Monday,19:22,Restaurant DEALS,Packs of Efo,1,35,35,12.25,22.75,Collection,Card,No
RES_ORD_5559.0,07/04/2025,Monday,19:22,SOUPS,Oha Soup,1,12,12,4.2,7.8,Collection,Card,No
RES_ORD_5562.0,09/04/2025,Wednesday,17:57,APETISERS,Buns,1,5,5,1.75,3.25,Delivery,Card,No
RES_ORD_5561.0,09/04/2025,Wednesday,17:27,APETISERS,Nkwobi,1,10,10,3.5,6.5,Delivery,Card,No
RES_ORD_5562.0,09/04/2025,Wednesday,17:57,EXTRAS,Pounded Yam,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_5561.0,09/04/2025,Wednesday,17:27,DRINKS,Palm Wine,1,5,5,1.75,3.25,Delivery,Card,No
RES_ORD_5562.0,09/04/2025,Wednesday,17:57,SOUPS,Egusi (Melon Soup),1,9.5,9.5,3.32,6.18,Delivery,Card,No
RES_ORD_5565.0,12/04/2025,Saturday,16:32,APETISERS,Asun goat meat,1,11.5,11.5,4.02,7.48,Delivery,Card,No
RES_ORD_5565.0,12/04/2025,Saturday,16:32,EXTRAS,Ayamase Sauce,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_5565.0,12/04/2025,Saturday,16:32,EXTRAS,Plain Jolof,3,5.5,16.5,5.77,10.73,Delivery,Card,No
RES_ORD_5566.0,14/04/2025,Monday,18:01,APETISERS,Asun goat meat,1,11.5,11.5,4.02,7.48,Collection,Card,No
RES_ORD_5566.0,14/04/2025,Monday,18:01,APETISERS,Goat Meat Peppersoup,1,10.5,10.5,3.67,6.83,Collection,Card,No
RES_ORD_5566.0,14/04/2025,Monday,18:01,APETISERS,Nkwobi,1,10,10,3.5,6.5,Collection,Card,No
RES_ORD_5566.0,14/04/2025,Monday,18:01,MAIN COURSES,Fried Rice,1,8.5,8.5,2.97,5.53,Collection,Card,No
RES_ORD_5566.0,14/04/2025,Monday,18:01,MAIN COURSES,Jolof with Beef,2,8.5,17,5.95,11.05,Collection,Card,No
RES_ORD_5566.0,14/04/2025,Monday,18:01,MAIN COURSES,Jolof with Chicken,1,8.5,8.5,2.97,5.53,Collection,Card,No
RES_ORD_5566.0,14/04/2025,Monday,18:01,MAIN COURSES,Jolof with Fish,2,9.5,19,6.65,12.35,Collection,Card,No
RES_ORD_5566.0,14/04/2025,Monday,18:01,EXTRAS,Amala (Dried Yam Flour),1,4.5,4.5,1.57,2.93,Collection,Card,No
RES_ORD_5566.0,14/04/2025,Monday,18:01,EXTRAS,Fried Plantain - Dodo,3,2.5,7.5,2.62,4.88,Collection,Card,No
RES_ORD_5566.0,14/04/2025,Monday,18:01,EXTRAS,Moi Moi - Beans Pudding,1,3,3,1.05,1.95,Collection,Card,No
RES_ORD_5566.0,14/04/2025,Monday,18:01,EXTRAS,Semolina (Maize Flour),1,3.5,3.5,1.22,2.28,Collection,Card,No
RES_ORD_5566.0,14/04/2025,Monday,18:01,DRINKS,Coke 330ml,2,1,2,0.7,1.3,Collection,Card,No
RES_ORD_5566.0,14/04/2025,Monday,18:01,DRINKS,Malta Guinness,1,2.5,2.5,0.88,1.62,Collection,Card,No
RES_ORD_5566.0,14/04/2025,Monday,18:01,SOUPS,Bitterleaf soup,1,8.5,8.5,2.97,5.53,Collection,Card,No
RES_ORD_5574.0,15/04/2025,Tuesday,17:48,SOUPS,Efo Riro,1,9.5,9.5,3.32,6.18,Collection,Card,No
RES_ORD_5579.0,16/04/2025,Wednesday,18:40,APETISERS,Assorted Meat Pepper Soup,1,10,10,3.5,6.5,Delivery,Card,No
RES_ORD_5579.0,16/04/2025,Wednesday,18:40,APETISERS,Buns,1,5,5,1.75,3.25,Delivery,Card,No
RES_ORD_5579.0,16/04/2025,Wednesday,18:40,APETISERS,Meat Pie,1,2.5,2.5,0.88,1.62,Delivery,Card,No
RES_ORD_5579.0,16/04/2025,Wednesday,18:40,MAIN COURSES,Boiled Rice with Designer Stew - Ayamase,1,9.5,9.5,3.32,6.18,Delivery,Card,No
RES_ORD_5579.0,16/04/2025,Wednesday,18:40,MAIN COURSES,Jolof with Beef,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_5586.0,18/04/2025,Friday,20:23,APETISERS,Assorted Meat Pepper Soup,1,10,10,3.5,6.5,Delivery,Card,No
RES_ORD_5585.0,18/04/2025,Friday,20:11,APETISERS,Beef Suya,1,10,10,3.5,6.5,Delivery,Card,No
RES_ORD_5583.0,18/04/2025,Friday,16:12,APETISERS,Buns,1,5,5,1.75,3.25,Delivery,Card,No
RES_ORD_5587.0,18/04/2025,Friday,20:45,APETISERS,Fried Yam,2,5,10,3.5,6.5,Delivery,Card,No
RES_ORD_5586.0,18/04/2025,Friday,20:23,MAIN COURSES,Jolof with Curry Goat,1,9,9,3.15,5.85,Delivery,Card,No
RES_ORD_5585.0,18/04/2025,Friday,20:11,SPECIAL ORDERS,Grilled Tilapia Fish,1,20,20,7,13,Delivery,Card,No
RES_ORD_5583.0,18/04/2025,Friday,16:12,EXTRAS,Fried Plantain - Dodo,1,2.5,2.5,0.88,1.62,Delivery,Card,No
RES_ORD_5587.0,18/04/2025,Friday,20:45,EXTRAS,Plain Jolof,2,5.5,11,3.85,7.15,Delivery,Card,No
RES_ORD_5586.0,18/04/2025,Friday,20:23,EXTRAS,Pounded Yam,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_5585.0,18/04/2025,Friday,20:11,DRINKS,Maltina,1,2.5,2.5,0.88,1.62,Delivery,Card,No
RES_ORD_5583.0,18/04/2025,Friday,16:12,DRINKS,Palm Wine,3,5,15,5.25,9.75,Delivery,Card,No
RES_ORD_5587.0,18/04/2025,Friday,20:45,SOUPS,Efo Riro,1,9.5,9.5,3.32,6.18,Delivery,Card,No
RES_ORD_5586.0,18/04/2025,Friday,20:23,SOUPS,Egusi (Melon Soup),1,9.5,9.5,3.32,6.18,Delivery,Card,No
RES_ORD_5591.0,19/04/2025,Saturday,18:45,APETISERS,Chin Chin,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_5590.0,19/04/2025,Saturday,17:44,APETISERS,Goat Meat Peppersoup,1,10.5,10.5,3.67,6.83,Collection,Card,No
RES_ORD_5589.0,19/04/2025,Saturday,17:09,MAIN COURSES,Jolof with Beef,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_5594.0,19/04/2025,Saturday,20:48,MAIN COURSES,Jolof with Chicken,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_5591.0,19/04/2025,Saturday,18:45,MAIN COURSES,Jolof with Curry Goat,1,9,9,3.15,5.85,Delivery,Card,No
RES_ORD_5590.0,19/04/2025,Saturday,17:44,MAIN COURSES,Jolof with Fish,1,9.5,9.5,3.32,6.18,Collection,Card,No
RES_ORD_5589.0,19/04/2025,Saturday,17:09,EXTRAS,Amala (Dried Yam Flour),1,4.5,4.5,1.57,2.93,Delivery,Card,No
RES_ORD_5594.0,19/04/2025,Saturday,20:48,EXTRAS,Assorted Meat,1,3,3,1.05,1.95,Delivery,Card,No
RES_ORD_5591.0,19/04/2025,Saturday,18:45,EXTRAS,Boiled Rice,1,2.5,2.5,0.88,1.62,Delivery,Card,No
RES_ORD_5590.0,19/04/2025,Saturday,17:44,EXTRAS,Extra Stew,1,2,2,0.7,1.3,Collection,Card,No
RES_ORD_5589.0,19/04/2025,Saturday,17:09,EXTRAS,Fried Fish,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_5594.0,19/04/2025,Saturday,20:48,EXTRAS,Fried Plantain - Dodo,1,2.5,2.5,0.88,1.62,Delivery,Card,No
RES_ORD_5591.0,19/04/2025,Saturday,18:45,EXTRAS,Moi Moi - Beans Pudding,1,3,3,1.05,1.95,Delivery,Card,No
RES_ORD_5590.0,19/04/2025,Saturday,17:44,EXTRAS,Plain Jolof,1,5.5,5.5,1.92,3.58,Collection,Card,No
RES_ORD_5589.0,19/04/2025,Saturday,17:09,EXTRAS,Pounded Yam,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_5594.0,19/04/2025,Saturday,20:48,DRINKS,Maltina,1,2.5,2.5,0.88,1.62,Delivery,Card,No
RES_ORD_5591.0,19/04/2025,Saturday,18:45,SOUPS,Egusi (Melon Soup),1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_5590.0,19/04/2025,Saturday,17:44,SOUPS,Okro,1,7.5,7.5,2.62,4.88,Collection,Card,No
RES_ORD_5598.0,21/04/2025,Monday,19:41,MAIN COURSES,Jolof with Chicken,1,8.5,8.5,2.97,5.53,Collection,Card,No
RES_ORD_5597.0,21/04/2025,Monday,18:22,MAIN COURSES,Jolof with Curry Goat,1,9,9,3.15,5.85,Delivery,Card,No
RES_ORD_5598.0,21/04/2025,Monday,19:41,EXTRAS,Fried Plantain - Dodo,1,2.5,2.5,0.88,1.62,Collection,Card,No
RES_ORD_5597.0,21/04/2025,Monday,18:22,EXTRAS,Moi Moi - Beans Pudding,1,3,3,1.05,1.95,Delivery,Card,No
RES_ORD_5598.0,21/04/2025,Monday,19:41,EXTRAS,Plain Jolof,1,5.5,5.5,1.92,3.58,Collection,Card,No
RES_ORD_5597.0,21/04/2025,Monday,18:22,EXTRAS,Pounded Yam,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_5598.0,21/04/2025,Monday,19:41,SOUPS,Egusi (Melon Soup),1,7.5,7.5,2.62,4.88,Collection,Card,No
RES_ORD_5603.0,22/04/2025,Tuesday,20:38,EXTRAS,Plain Jolof,1,5.5,5.5,1.92,3.58,Delivery,Card,No
RES_ORD_5603.0,22/04/2025,Tuesday,20:38,EXTRAS,Pounded Yam,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_5603.0,22/04/2025,Tuesday,20:38,SOUPS,Egusi (Melon Soup),1,9.5,9.5,3.32,6.18,Delivery,Card,No
RES_ORD_5607.0,23/04/2025,Wednesday,19:10,APETISERS,Assorted Meat Pepper Soup,1,10,10,3.5,6.5,Delivery,Card,No
RES_ORD_5606.0,23/04/2025,Wednesday,18:33,APETISERS,Meat Pie,2,2.5,5,1.75,3.25,Delivery,Card,No
RES_ORD_5604.0,23/04/2025,Wednesday,17:14,MAIN COURSES,Jolof,1,9,9,3.15,5.85,Delivery,Card,No
RES_ORD_5607.0,23/04/2025,Wednesday,19:10,MAIN COURSES,Jolof with Chicken,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_5606.0,23/04/2025,Wednesday,18:33,EXTRAS,Amala (Dried Yam Flour),1,4.5,4.5,1.57,2.93,Delivery,Card,No
RES_ORD_5604.0,23/04/2025,Wednesday,17:14,EXTRAS,Ayamase Sauce,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_5607.0,23/04/2025,Wednesday,19:10,EXTRAS,Boiled Rice,1,2.5,2.5,0.88,1.62,Delivery,Card,No
RES_ORD_5606.0,23/04/2025,Wednesday,18:33,EXTRAS,Plain Jolof,1,5.5,5.5,1.92,3.58,Delivery,Card,No
RES_ORD_5604.0,23/04/2025,Wednesday,17:14,EXTRAS,Pounded Yam,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_5607.0,23/04/2025,Wednesday,19:10,SOUPS,Efo Riro,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_5606.0,23/04/2025,Wednesday,18:33,SOUPS,Ewedu & Gbegiri (NEW),1,10,10,3.5,6.5,Delivery,Card,No
RES_ORD_5604.0,23/04/2025,Wednesday,17:14,SOUPS,Ogbono,1,9.5,9.5,3.32,6.18,Delivery,Card,No
RES_ORD_5608.0,24/04/2025,Thursday,17:40,APETISERS,Asun goat meat,1,11.5,11.5,4.02,7.48,Delivery,Card,No
RES_ORD_5608.0,24/04/2025,Thursday,17:40,APETISERS,Buns,1,5,5,1.75,3.25,Delivery,Card,No
RES_ORD_5608.0,24/04/2025,Thursday,17:40,DRINKS,Maltina,1,2.5,2.5,0.88,1.62,Delivery,Card,No
RES_ORD_5614.0,26/04/2025,Saturday,18:08,APETISERS,Fried Yam,1,5,5,1.75,3.25,Delivery,Card,No
RES_ORD_5613.0,26/04/2025,Saturday,17:49,APETISERS,Goat Meat Peppersoup,1,10.5,10.5,3.67,6.83,Delivery,Card,No
RES_ORD_5611.0,26/04/2025,Saturday,16:04,APETISERS,Meat Pie,3,2.5,7.5,2.62,4.88,Collection,Card,No
RES_ORD_5614.0,26/04/2025,Saturday,18:08,MAIN COURSES,Boiled Rice with Designer Stew - Ayamase,3,9.5,28.5,9.97,18.53,Delivery,Card,No
RES_ORD_5613.0,26/04/2025,Saturday,17:49,MAIN COURSES,Jolof with Chicken,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_5611.0,26/04/2025,Saturday,16:04,EXTRAS,Extra Stew,1,2,2,0.7,1.3,Collection,Card,No
RES_ORD_5614.0,26/04/2025,Saturday,18:08,EXTRAS,Fried Plantain - Dodo,2,2.5,5,1.75,3.25,Delivery,Card,No
RES_ORD_5613.0,26/04/2025,Saturday,17:49,EXTRAS,Pounded Yam,2,3.5,7,2.45,4.55,Delivery,Card,No
RES_ORD_5611.0,26/04/2025,Saturday,16:04,SOUPS,Egusi (Melon Soup),1,7.5,7.5,2.62,4.88,Collection,Card,No
RES_ORD_5614.0,26/04/2025,Saturday,18:08,SOUPS,Ogbono,1,9.5,9.5,3.32,6.18,Delivery,Card,No
RES_ORD_5618.0,28/04/2025,Monday,16:06,APETISERS,Chin Chin,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_5618.0,28/04/2025,Monday,16:06,MAIN COURSES,Jolof with Chicken,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_5618.0,28/04/2025,Monday,16:06,EXTRAS,Fried Plantain - Dodo,1,2.5,2.5,0.88,1.62,Delivery,Card,No
RES_ORD_5618.0,28/04/2025,Monday,16:06,DRINKS,African Fanta,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_5622.0,01/05/2025,Thursday,16:56,APETISERS,Goat Meat Peppersoup,1,10.5,10.5,3.67,6.83,Collection,Card,No
RES_ORD_5625.0,01/05/2025,Thursday,20:44,APETISERS,Nkwobi,1,10,10,3.5,6.5,Delivery,Card,No
RES_ORD_5623.0,01/05/2025,Thursday,19:09,MAIN COURSES,Jolof with Curry Goat,1,9,9,3.15,5.85,Collection,Card,No
RES_ORD_5622.0,01/05/2025,Thursday,16:56,EXTRAS,Beef Stew,1,8.5,8.5,2.97,5.53,Collection,Card,No
RES_ORD_5625.0,01/05/2025,Thursday,20:44,EXTRAS,Coleslaw,1,1,1,0.35,0.65,Delivery,Card,No
RES_ORD_5623.0,01/05/2025,Thursday,19:09,EXTRAS,Fried Plantain - Dodo,1,2.5,2.5,0.88,1.62,Collection,Card,No
RES_ORD_5622.0,01/05/2025,Thursday,16:56,EXTRAS,Semolina (Maize Flour),1,3.5,3.5,1.22,2.28,Collection,Card,No
RES_ORD_5625.0,01/05/2025,Thursday,20:44,SOUPS,Efo Riro,3,9.5,28.5,9.97,18.53,Delivery,Card,No
RES_ORD_5623.0,01/05/2025,Thursday,19:09,SOUPS,Egusi (Melon Soup),3,9.5,28.5,9.97,18.53,Collection,Card,No
RES_ORD_5622.0,01/05/2025,Thursday,16:56,SOUPS,Oha Soup,1,12,12,4.2,7.8,Collection,Card,No
RES_ORD_5628.0,03/05/2025,Saturday,16:55,APETISERS,Chin Chin,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_5628.0,03/05/2025,Saturday,16:55,EXTRAS,Ayamase Sauce,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_5628.0,03/05/2025,Saturday,16:55,EXTRAS,Plain Jolof,3,5.5,16.5,5.77,10.73,Delivery,Card,No
RES_ORD_5638.0,06/05/2025,Tuesday,16:54,MAIN COURSES,Jolof with Chicken,1,8.5,8.5,2.97,5.53,Collection,Card,No
RES_ORD_5638.0,06/05/2025,Tuesday,16:54,EXTRAS,Pounded Yam,1,3.5,3.5,1.22,2.28,Collection,Card,No
RES_ORD_5638.0,06/05/2025,Tuesday,16:54,DRINKS,African Fanta,1,3.5,3.5,1.22,2.28,Collection,Card,No
RES_ORD_5638.0,06/05/2025,Tuesday,16:54,SOUPS,Efo Riro,1,8,8,2.8,5.2,Collection,Card,No
RES_ORD_5641.0,08/05/2025,Thursday,19:50,MAIN COURSES,Jolof with Curry Goat,1,9,9,3.15,5.85,Delivery,Card,No
RES_ORD_5641.0,08/05/2025,Thursday,19:50,EXTRAS,Fried Fish,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_5641.0,08/05/2025,Thursday,19:50,EXTRAS,Fried Plantain - Dodo,1,2.5,2.5,0.88,1.62,Delivery,Card,No
RES_ORD_5658.0,16/05/2025,Friday,17:44,APETISERS,Chin Chin,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_5658.0,16/05/2025,Friday,17:44,APETISERS,Nkwobi,1,10,10,3.5,6.5,Delivery,Card,No
RES_ORD_5658.0,16/05/2025,Friday,17:44,APETISERS,Patty,1,2.5,2.5,0.88,1.62,Delivery,Card,No
RES_ORD_5658.0,16/05/2025,Friday,17:44,APETISERS,Plantain Chips,1,1.5,1.5,0.52,0.98,Delivery,Card,No
RES_ORD_5664.0,17/05/2025,Saturday,18:12,APETISERS,Chicken Suya,1,6,6,2.1,3.9,Delivery,Card,No
RES_ORD_5661.0,17/05/2025,Saturday,16:13,MAIN COURSES,Jolof with Chicken,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_5664.0,17/05/2025,Saturday,18:12,EXTRAS,Ayamase Sauce,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_5661.0,17/05/2025,Saturday,16:13,EXTRAS,Moi Moi - Beans Pudding,1,3,3,1.05,1.95,Delivery,Card,No
RES_ORD_5664.0,17/05/2025,Saturday,18:12,EXTRAS,Plain Jolof,3,5.5,16.5,5.77,10.73,Delivery,Card,No
RES_ORD_5661.0,17/05/2025,Saturday,16:13,DRINKS,Maltina,1,2.5,2.5,0.88,1.62,Delivery,Card,No
RES_ORD_5667.0,19/05/2025,Monday,18:57,APETISERS,Fried Yam,3,5,15,5.25,9.75,Delivery,Card,No
RES_ORD_5667.0,19/05/2025,Monday,18:57,APETISERS,Meat Pie,2,2.5,5,1.75,3.25,Delivery,Card,No
RES_ORD_5667.0,19/05/2025,Monday,18:57,MAIN COURSES,Fried Rice,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_5667.0,19/05/2025,Monday,18:57,MAIN COURSES,Jolof with Fish,2,9.5,19,6.65,12.35,Delivery,Card,No
RES_ORD_5667.0,19/05/2025,Monday,18:57,EXTRAS,Ayamase Sauce,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_5667.0,19/05/2025,Monday,18:57,EXTRAS,Fried Fish,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_5667.0,19/05/2025,Monday,18:57,EXTRAS,Moi Moi - Beans Pudding,2,3,6,2.1,3.9,Delivery,Card,No
RES_ORD_5667.0,19/05/2025,Monday,18:57,EXTRAS,Pounded Yam,2,3.5,7,2.45,4.55,Delivery,Card,No
RES_ORD_5667.0,19/05/2025,Monday,18:57,SOUPS,Efo Riro,2,8,16,5.6,10.4,Delivery,Card,No
RES_ORD_5667.0,19/05/2025,Monday,18:57,SOUPS,Oha Soup,1,12,12,4.2,7.8,Delivery,Card,No
RES_ORD_5673.0,20/05/2025,Tuesday,16:37,MAIN COURSES,Jolof with Curry Goat,1,9,9,3.15,5.85,Delivery,Card,No
RES_ORD_5673.0,20/05/2025,Tuesday,16:37,EXTRAS,Moi Moi - Beans Pudding,1,3,3,1.05,1.95,Delivery,Card,No
RES_ORD_5676.0,21/05/2025,Wednesday,17:27,MAIN COURSES,Jolof with Chicken,2,8.5,17,5.95,11.05,Delivery,Card,No
RES_ORD_5680.0,21/05/2025,Wednesday,19:03,MAIN COURSES,Jolof with Fish,1,9.5,9.5,3.32,6.18,Delivery,Card,No
RES_ORD_5678.0,21/05/2025,Wednesday,18:32,EXTRAS,Assorted Meat,1,3,3,1.05,1.95,Delivery,Card,No
RES_ORD_5676.0,21/05/2025,Wednesday,17:27,EXTRAS,Assorted Meat Stew,2,10,20,7,13,Delivery,Card,No
RES_ORD_5680.0,21/05/2025,Wednesday,19:03,EXTRAS,Beef Stew,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_5678.0,21/05/2025,Wednesday,18:32,EXTRAS,Boiled Rice,2,2.5,5,1.75,3.25,Delivery,Card,No
RES_ORD_5676.0,21/05/2025,Wednesday,17:27,EXTRAS,Chicken Stew,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_5680.0,21/05/2025,Wednesday,19:03,EXTRAS,Coleslaw,1,1,1,0.35,0.65,Delivery,Card,No
RES_ORD_5678.0,21/05/2025,Wednesday,18:32,EXTRAS,Fried Fish,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_5676.0,21/05/2025,Wednesday,17:27,EXTRAS,Fried Plantain - Dodo,2,2.5,5,1.75,3.25,Delivery,Card,No
RES_ORD_5680.0,21/05/2025,Wednesday,19:03,EXTRAS,Moi Moi - Beans Pudding,2,3,6,2.1,3.9,Delivery,Card,No
RES_ORD_5678.0,21/05/2025,Wednesday,18:32,EXTRAS,Plain Jolof,1,5.5,5.5,1.92,3.58,Delivery,Card,No
RES_ORD_5676.0,21/05/2025,Wednesday,17:27,Restaurant DEALS,Jolof Sharing Pack (Plain),1,25,25,8.75,16.25,Delivery,Card,No
RES_ORD_5680.0,21/05/2025,Wednesday,19:03,SOUPS,Efo Riro,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_5691.0,24/05/2025,Saturday,20:07,APETISERS,Meat Pie,1,2.5,2.5,0.88,1.62,Delivery,Card,No
RES_ORD_5691.0,24/05/2025,Saturday,20:07,MAIN COURSES,Jolof with Curry Goat,1,9,9,3.15,5.85,Delivery,Card,No
RES_ORD_5691.0,24/05/2025,Saturday,20:07,EXTRAS,Coleslaw,1,1,1,0.35,0.65,Delivery,Card,No
RES_ORD_5704.0,28/05/2025,Wednesday,17:57,APETISERS,Meat Pie,2,2.5,5,1.75,3.25,Delivery,Card,No
RES_ORD_5703.0,28/05/2025,Wednesday,16:28,MAIN COURSES,Boiled Rice with Designer Stew - Ayamase,1,9.5,9.5,3.32,6.18,Delivery,Card,No
RES_ORD_5705.0,28/05/2025,Wednesday,19:45,MAIN COURSES,Fried Rice,1,9.5,9.5,3.32,6.18,Delivery,Card,No
RES_ORD_5704.0,28/05/2025,Wednesday,17:57,MAIN COURSES,Jolof with Beef,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_5703.0,28/05/2025,Wednesday,16:28,MAIN COURSES,Jolof with Chicken,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_5705.0,28/05/2025,Wednesday,19:45,MAIN COURSES,Jolof with Fish,2,9.5,19,6.65,12.35,Delivery,Card,No
RES_ORD_5704.0,28/05/2025,Wednesday,17:57,EXTRAS,Assorted Meat,1,3,3,1.05,1.95,Delivery,Card,No
RES_ORD_5703.0,28/05/2025,Wednesday,16:28,EXTRAS,Beef Stew,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_5705.0,28/05/2025,Wednesday,19:45,EXTRAS,Boiled Rice,3,2.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_5704.0,28/05/2025,Wednesday,17:57,EXTRAS,Fried Plantain - Dodo,2,2.5,5,1.75,3.25,Delivery,Card,No
RES_ORD_5703.0,28/05/2025,Wednesday,16:28,EXTRAS,Moi Moi - Beans Pudding,3,3,9,3.15,5.85,Delivery,Card,No
RES_ORD_5705.0,28/05/2025,Wednesday,19:45,EXTRAS,Plain Fried Rice,1,5.5,5.5,1.92,3.58,Delivery,Card,No
RES_ORD_5704.0,28/05/2025,Wednesday,17:57,EXTRAS,Pounded Yam,2,3.5,7,2.45,4.55,Delivery,Card,No
RES_ORD_5703.0,28/05/2025,Wednesday,16:28,SOUPS,Ewedu & Gbegiri (NEW),1,10,10,3.5,6.5,Delivery,Card,No
RES_ORD_5706.0,29/05/2025,Thursday,17:31,APETISERS,Goat Meat Peppersoup,1,10.5,10.5,3.67,6.83,Delivery,Card,No
RES_ORD_5706.0,29/05/2025,Thursday,17:31,EXTRAS,Moi Moi - Beans Pudding,4,3,12,4.2,7.8,Delivery,Card,No
RES_ORD_5706.0,29/05/2025,Thursday,17:31,SOUPS,Efo Riro,4,9.5,38,13.3,24.7,Delivery,Card,No
RES_ORD_5706.0,29/05/2025,Thursday,17:31,SOUPS,Egusi (Melon Soup),4,9.5,38,13.3,24.7,Delivery,Card,No
RES_ORD_5711.0,31/05/2025,Saturday,16:29,APETISERS,Chicken Suya,1,6,6,2.1,3.9,Delivery,Card,No
RES_ORD_5710.0,31/05/2025,Saturday,16:06,APETISERS,Goat Meat Peppersoup,1,10.5,10.5,3.67,6.83,Delivery,Card,No
RES_ORD_5711.0,31/05/2025,Saturday,16:29,EXTRAS,Amala (Dried Yam Flour),1,4.5,4.5,1.57,2.93,Delivery,Card,No
RES_ORD_5710.0,31/05/2025,Saturday,16:06,EXTRAS,Ayamase Sauce,2,8.5,17,5.95,11.05,Delivery,Card,No
RES_ORD_5711.0,31/05/2025,Saturday,16:29,EXTRAS,Plain Jolof,1,5.5,5.5,1.92,3.58,Delivery,Card,No
RES_ORD_5710.0,31/05/2025,Saturday,16:06,SOUPS,Ewedu & Gbegiri (NEW),1,10,10,3.5,6.5,Delivery,Card,No
RES_ORD_5716.0,02/06/2025,Monday,16:11,EXTRAS,Chicken Stew,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_5716.0,02/06/2025,Monday,16:11,EXTRAS,Fried Plantain - Dodo,1,2.5,2.5,0.88,1.62,Delivery,Card,No
RES_ORD_5716.0,02/06/2025,Monday,16:11,EXTRAS,Plain Jolof,1,5.5,5.5,1.92,3.58,Delivery,Card,No
RES_ORD_5724.0,06/06/2025,Friday,16:55,EXTRAS,Extra Stew,1,2,2,0.7,1.3,Delivery,Card,No
RES_ORD_5724.0,06/06/2025,Friday,16:55,EXTRAS,Pounded Yam,1,3.5,3.5,1.22,2.28,Delivery,Card,No
RES_ORD_5724.0,06/06/2025,Friday,16:55,SOUPS,Efo Riro,1,8,8,2.8,5.2,Delivery,Card,No
RES_ORD_5730.0,07/06/2025,Saturday,16:28,EXTRAS,Ayamase Sauce,1,8.5,8.5,2.97,5.53,Delivery,Card,No
RES_ORD_5730.0,07/06/2025,Saturday,16:28,EXTRAS,Plain Jolof,3,5.5,16.5,5.77,10.73,Delivery,Card,No
RES_ORD_5730.0,07/06/2025,Saturday,16:28,SOUPS,Ewedu & Gbegiri (NEW),1,10,10,3.5,6.5,Delivery,Card,No
RES_ORD_5744.0,10/06/2025,Tuesday,17:58,APETISERS,PEPPERED TURKEY,1,7.5,7.5,2.62,4.88,Delivery,Card,No
RES_ORD_5745.0,10/06/2025,Tuesday,18:50,MAIN COURSES,Jolof with Chicken,1,8.5,8.5,2.97,5.53,Delivery,Card,No
