Order Date,Product,Category,Region,Quantity,Unit Price,Revenue,Cost
2025-10-21,Water Bottle,Home & Kitchen,Central,7,22.52,157.64,89.84
2025-10-21,Coffee Mug,Home & Kitchen,West,2,21.65,43.3,25.82
2025-10-21,USB-C Hub,Electronics,East,2,70.67,141.34,84.19
2025-10-21,Sticky Notes,Stationery,West,5,7.35,36.75,23.68
2025-10-21,USB-C Hub,Electronics,West,2,39.61,79.22,43.13
2025-10-21,Standing Desk,Furniture,North,8,98.68,789.44,422.53
2025-10-21,Water Bottle,Home & Kitchen,Central,3,21.84,65.52,40.46
2025-10-21,Desk Lamp,Furniture,Central,7,304.88,2134.16,1400.34
2025-10-21,Standing Desk,Furniture,East,2,129.64,259.28,165.06
2025-10-21,Standing Desk,Furniture,South,2,210.98,421.96,291.79
2025-10-21,Desk Lamp,Furniture,North,5,123.16,615.8,314.87
2025-10-21,Notebook Set,Stationery,Central,3,2.78,8.34,5.46
2025-10-21,Desk Lamp,Furniture,Central,5,240.09,1200.45,772.62
2025-10-21,Sticky Notes,Stationery,South,5,5.21,26.05,18.09
2025-10-21,USB-C Hub,Electronics,West,1,59.03,59.03,32.76
2025-10-21,Ballpoint Pens (Pack),Stationery,West,5,9.97,49.85,33.26
2025-10-21,Wireless Mouse,Electronics,South,3,47.81,143.43,99.02
2025-10-22,Ballpoint Pens (Pack),Stationery,Central,3,14.46,43.38,22.21
2025-10-22,Desk Lamp,Furniture,South,5,240.28,1201.4,638.97
2025-10-22,Ballpoint Pens (Pack),Stationery,North,8,10.74,85.92,43.24
2025-10-22,Ballpoint Pens (Pack),Stationery,North,5,4.21,21.05,13.87
2025-10-22,Coffee Mug,Home & Kitchen,West,2,12.03,24.06,16.33
2025-10-22,Notebook Set,Stationery,North,6,9.06,54.36,37.92
2025-10-22,Notebook Set,Stationery,East,1,9.47,9.47,6.15
2025-10-22,USB-C Hub,Electronics,Central,6,38.92,233.52,139.54
2025-10-22,Standing Desk,Furniture,Central,3,292.99,878.97,522.12
2025-10-22,Mechanical Keyboard,Electronics,North,4,111.09,444.36,308.54
2025-10-22,Office Chair,Furniture,South,2,101.0,202.0,118.65
2025-10-23,Standing Desk,Furniture,East,5,315.15,1575.75,1040.4
2025-10-23,Water Bottle,Home & Kitchen,Central,1,9.97,9.97,5.46
2025-10-23,Office Chair,Furniture,South,8,93.53,748.24,481.28
2025-10-23,USB-C Hub,Electronics,Central,8,56.87,454.96,228.03
2025-10-23,Office Chair,Furniture,North,6,183.45,1100.7,762.18
2025-10-23,Notebook Set,Stationery,Central,3,5.69,17.07,9.27
2025-10-23,Ballpoint Pens (Pack),Stationery,East,1,10.59,10.59,5.95
2025-10-23,Standing Desk,Furniture,East,2,280.98,561.96,316.49
2025-10-23,Water Bottle,Home & Kitchen,South,4,13.02,52.08,28.18
2025-10-23,Sticky Notes,Stationery,North,7,10.03,70.21,35.73
2025-10-23,Office Chair,Furniture,Central,2,62.99,125.98,86.75
2025-10-23,Water Bottle,Home & Kitchen,East,1,22.77,22.77,13.73
2025-10-23,Sticky Notes,Stationery,West,2,2.77,5.54,3.04
2025-10-23,Office Chair,Furniture,Central,3,76.5,229.5,119.69
2025-10-23,Standing Desk,Furniture,Central,3,170.73,512.19,355.3
2025-10-23,Sticky Notes,Stationery,Central,5,8.77,43.85,27.82
2025-10-23,Standing Desk,Furniture,West,1,182.23,182.23,92.41
2025-10-24,Office Chair,Furniture,Central,3,280.93,842.79,527.74
2025-10-24,USB-C Hub,Electronics,South,4,54.27,217.08,114.44
2025-10-24,Wireless Mouse,Electronics,East,3,94.22,282.66,189.57
2025-10-24,Water Bottle,Home & Kitchen,Central,8,27.04,216.32,143.96
2025-10-25,Ballpoint Pens (Pack),Stationery,West,7,13.54,94.78,62.2
2025-10-25,Ballpoint Pens (Pack),Stationery,North,4,5.3,21.2,11.49
2025-10-25,Ballpoint Pens (Pack),Stationery,South,1,7.53,7.53,4.27
2025-10-25,Sticky Notes,Stationery,Central,7,14.25,99.75,65.46
2025-10-25,Office Chair,Furniture,West,8,245.3,1962.4,1256.31
2025-10-25,Ballpoint Pens (Pack),Stationery,East,1,12.55,12.55,7.9
2025-10-25,Standing Desk,Furniture,South,1,306.64,306.64,153.71
2025-10-25,Desk Lamp,Furniture,Central,4,115.17,460.68,312.51
2025-10-25,Standing Desk,Furniture,South,6,79.95,479.7,335.59
2025-10-25,Ballpoint Pens (Pack),Stationery,Central,5,12.39,61.95,32.19
2025-10-25,Sticky Notes,Stationery,South,3,9.42,28.26,19.59
2025-10-25,Notebook Set,Stationery,Central,6,10.38,62.28,34.39
2025-10-25,Notebook Set,Stationery,Central,4,5.38,21.52,12.17
2025-10-25,Coffee Mug,Home & Kitchen,North,5,9.52,47.6,32.66
2025-10-26,Coffee Mug,Home & Kitchen,East,2,23.73,47.46,26.38
2025-10-26,Standing Desk,Furniture,East,8,299.77,2398.16,1482.49
2025-10-26,Water Bottle,Home & Kitchen,North,3,15.34,46.02,28.39
2025-10-26,Office Chair,Furniture,Central,3,74.27,222.81,146.71
2025-10-26,USB-C Hub,Electronics,North,1,19.16,19.16,10.36
2025-10-26,Water Bottle,Home & Kitchen,East,8,26.82,214.56,141.39
2025-10-27,Sticky Notes,Stationery,South,3,14.76,44.28,25.15
2025-10-27,Desk Lamp,Furniture,Central,6,299.75,1798.5,1203.68
2025-10-27,Coffee Mug,Home & Kitchen,West,5,15.9,79.5,40.46
2025-10-27,Water Bottle,Home & Kitchen,West,3,21.46,64.38,35.61
2025-10-27,Water Bottle,Home & Kitchen,South,6,21.1,126.6,71.37
2025-10-27,Coffee Mug,Home & Kitchen,North,8,13.44,107.52,68.86
2025-10-27,Coffee Mug,Home & Kitchen,Central,4,9.06,36.24,20.62
2025-10-27,Water Bottle,Home & Kitchen,South,8,23.79,190.32,125.32
2025-10-27,Mechanical Keyboard,Electronics,North,5,43.88,219.4,116.29
2025-10-27,Mechanical Keyboard,Electronics,Central,5,45.39,226.95,129.0
2025-10-27,Desk Lamp,Furniture,Central,8,153.97,1231.76,858.54
2025-10-27,Wireless Mouse,Electronics,South,3,105.84,317.52,174.37
2025-10-27,Water Bottle,Home & Kitchen,East,5,12.42,62.1,39.51
2025-10-27,Wireless Mouse,Electronics,North,7,44.17,309.19,200.0
2025-10-27,Water Bottle,Home & Kitchen,North,7,12.36,86.52,44.46
2025-10-27,Sticky Notes,Stationery,West,6,2.27,13.62,8.7
2025-10-27,Mechanical Keyboard,Electronics,East,7,48.87,342.09,216.71
2025-10-27,USB-C Hub,Electronics,South,1,98.0,98.0,62.41
2025-10-27,Wireless Mouse,Electronics,North,2,60.95,121.9,68.6
2025-10-27,Standing Desk,Furniture,West,1,347.87,347.87,232.3
2025-10-27,Wireless Mouse,Electronics,North,8,100.47,803.76,530.98
2025-10-27,Water Bottle,Home & Kitchen,Central,1,20.38,20.38,13.53
2025-10-27,Notebook Set,Stationery,North,5,8.03,40.15,25.13
2025-10-27,Notebook Set,Stationery,West,1,6.94,6.94,4.13
2025-10-27,Coffee Mug,Home & Kitchen,Central,4,26.61,106.44,65.84
2025-10-27,USB-C Hub,Electronics,South,2,69.12,138.24,81.06
2025-10-27,USB-C Hub,Electronics,East,5,43.21,216.05,117.32
2025-10-27,Wireless Mouse,Electronics,South,5,18.11,90.55,51.13
2025-10-27,Mechanical Keyboard,Electronics,East,1,99.04,99.04,55.29
2025-10-28,Coffee Mug,Home & Kitchen,South,2,15.75,31.5,17.73
2025-10-28,Standing Desk,Furniture,Central,1,75.89,75.89,49.14
2025-10-28,Ballpoint Pens (Pack),Stationery,Central,6,7.13,42.78,24.42
2025-10-28,Coffee Mug,Home & Kitchen,South,4,28.9,115.6,61.23
2025-10-28,Notebook Set,Stationery,Central,3,4.79,14.37,8.65
2025-10-28,Desk Lamp,Furniture,South,2,226.15,452.3,266.58
2025-10-28,Desk Lamp,Furniture,South,4,169.2,676.8,359.45
2025-10-28,Mechanical Keyboard,Electronics,Central,7,33.18,232.26,122.09
2025-10-28,Desk Lamp,Furniture,North,4,223.51,894.04,593.8
2025-10-28,Coffee Mug,Home & Kitchen,East,3,22.14,66.42,39.83
2025-10-28,Ballpoint Pens (Pack),Stationery,North,8,6.91,55.28,31.61
2025-10-28,USB-C Hub,Electronics,West,5,31.09,155.45,95.89
2025-10-28,Desk Lamp,Furniture,West,6,287.72,1726.32,1115.06
2025-10-28,Standing Desk,Furniture,East,5,74.24,371.2,222.49
2025-10-29,USB-C Hub,Electronics,Central,3,46.58,139.74,81.82
2025-10-29,Mechanical Keyboard,Electronics,North,8,106.65,853.2,556.56
2025-10-29,Coffee Mug,Home & Kitchen,North,1,8.71,8.71,4.69
2025-10-29,Desk Lamp,Furniture,East,7,193.94,1357.58,945.98
2025-10-29,Notebook Set,Stationery,South,6,10.14,60.84,34.09
2025-10-29,Desk Lamp,Furniture,North,8,153.72,1229.76,740.83
2025-10-29,Mechanical Keyboard,Electronics,East,6,80.47,482.82,276.42
2025-10-29,Water Bottle,Home & Kitchen,North,5,18.94,94.7,52.95
2025-10-29,USB-C Hub,Electronics,North,3,15.13,45.39,24.63
2025-10-29,Notebook Set,Stationery,North,1,14.12,14.12,7.43
2025-10-29,Coffee Mug,Home & Kitchen,North,5,10.21,51.05,31.53
2025-10-29,Coffee Mug,Home & Kitchen,East,4,9.56,38.24,23.03
2025-10-29,Notebook Set,Stationery,West,1,6.29,6.29,3.9
2025-10-29,Water Bottle,Home & Kitchen,South,4,12.29,49.16,28.33
2025-10-30,Wireless Mouse,Electronics,East,8,30.57,244.56,125.76
2025-10-30,Water Bottle,Home & Kitchen,West,8,13.24,105.92,70.91
2025-10-30,Desk Lamp,Furniture,Central,3,334.62,1003.86,675.11
2025-10-30,Sticky Notes,Stationery,North,4,4.8,19.2,11.83
2025-10-30,Standing Desk,Furniture,South,7,328.35,2298.45,1496.77
2025-10-30,Desk Lamp,Furniture,East,2,279.72,559.44,391.42
2025-10-30,USB-C Hub,Electronics,South,2,88.73,177.46,111.03
2025-10-30,Coffee Mug,Home & Kitchen,North,2,26.55,53.1,32.14
2025-10-30,Ballpoint Pens (Pack),Stationery,West,2,8.45,16.9,10.59
2025-10-30,Ballpoint Pens (Pack),Stationery,West,7,7.86,55.02,35.67
2025-10-30,Standing Desk,Furniture,East,2,169.5,339.0,229.75
2025-10-30,Ballpoint Pens (Pack),Stationery,East,3,4.8,14.4,9.47
2025-10-30,Mechanical Keyboard,Electronics,Central,1,97.27,97.27,58.4
2025-10-30,Water Bottle,Home & Kitchen,East,6,13.8,82.8,54.69
2025-10-30,Mechanical Keyboard,Electronics,East,2,35.75,71.5,37.8
2025-10-30,Standing Desk,Furniture,North,5,132.89,664.45,416.42
2025-10-30,Coffee Mug,Home & Kitchen,North,4,11.37,45.48,28.08
2025-10-30,Ballpoint Pens (Pack),Stationery,South,3,7.84,23.52,16.27
2025-10-30,Wireless Mouse,Electronics,Central,6,27.73,166.38,113.76
2025-10-30,Mechanical Keyboard,Electronics,South,3,31.39,94.17,57.5
2025-10-31,USB-C Hub,Electronics,East,2,24.14,48.28,27.0
2025-10-31,USB-C Hub,Electronics,South,4,27.61,110.44,70.65
2025-10-31,Office Chair,Furniture,South,8,67.61,540.88,337.84
2025-10-31,Mechanical Keyboard,Electronics,Central,2,43.11,86.22,45.61
2025-10-31,Ballpoint Pens (Pack),Stationery,East,2,8.22,16.44,10.74
2025-10-31,USB-C Hub,Electronics,Central,8,60.37,482.96,324.68
2025-10-31,Notebook Set,Stationery,Central,6,2.86,17.16,10.86
2025-10-31,Desk Lamp,Furniture,Central,7,103.11,721.77,455.8
2025-10-31,Wireless Mouse,Electronics,North,4,80.09,320.36,165.44
2025-10-31,Mechanical Keyboard,Electronics,North,8,18.52,148.16,93.51
2025-10-31,Ballpoint Pens (Pack),Stationery,South,8,3.76,30.08,17.83
2025-11-01,Wireless Mouse,Electronics,South,1,67.46,67.46,34.49
2025-11-01,Mechanical Keyboard,Electronics,West,4,116.42,465.68,238.93
2025-11-01,Wireless Mouse,Electronics,West,8,26.75,214.0,144.18
2025-11-01,Standing Desk,Furniture,North,7,300.34,2102.38,1418.64
2025-11-01,Water Bottle,Home & Kitchen,Central,5,11.0,55.0,31.25
2025-11-01,Standing Desk,Furniture,Central,7,162.67,1138.69,794.66
2025-11-01,Standing Desk,Furniture,East,2,155.67,311.34,181.92
2025-11-01,Ballpoint Pens (Pack),Stationery,South,2,12.89,25.78,15.29
2025-11-01,Sticky Notes,Stationery,South,3,14.38,43.14,26.34
2025-11-01,Sticky Notes,Stationery,East,1,5.88,5.88,3.56
2025-11-01,Desk Lamp,Furniture,West,8,78.38,627.04,360.74
2025-11-01,Sticky Notes,Stationery,South,7,4.3,30.1,16.29
2025-11-01,Coffee Mug,Home & Kitchen,South,8,9.81,78.48,42.53
2025-11-01,USB-C Hub,Electronics,West,3,49.39,148.17,77.0
2025-11-01,Water Bottle,Home & Kitchen,East,1,19.03,19.03,10.5
2025-11-01,Notebook Set,Stationery,North,6,3.52,21.12,13.8
2025-11-01,Notebook Set,Stationery,South,8,5.13,41.04,28.54
2025-11-01,Wireless Mouse,Electronics,West,2,26.86,53.72,32.81
2025-11-01,Desk Lamp,Furniture,South,8,344.46,2755.68,1854.5
2025-11-01,Office Chair,Furniture,South,6,152.52,915.12,525.95
2025-11-01,Notebook Set,Stationery,South,4,6.0,24.0,13.38
2025-11-01,Mechanical Keyboard,Electronics,West,2,48.26,96.52,56.53
2025-11-02,Wireless Mouse,Electronics,East,8,82.84,662.72,369.84
2025-11-02,Standing Desk,Furniture,South,6,135.34,812.04,500.4
2025-11-02,Office Chair,Furniture,South,6,189.86,1139.16,651.63
2025-11-02,Sticky Notes,Stationery,East,5,5.51,27.55,19.13
2025-11-02,Ballpoint Pens (Pack),Stationery,Central,8,13.34,106.72,63.11
2025-11-02,Mechanical Keyboard,Electronics,East,1,119.06,119.06,81.51
2025-11-02,Wireless Mouse,Electronics,Central,8,78.16,625.28,376.29
2025-11-02,Sticky Notes,Stationery,East,8,13.52,108.16,56.55
2025-11-02,Standing Desk,Furniture,South,1,340.67,340.67,206.12
2025-11-02,Water Bottle,Home & Kitchen,Central,6,10.94,65.64,42.43
2025-11-02,Mechanical Keyboard,Electronics,South,2,116.04,232.08,135.66
2025-11-02,Office Chair,Furniture,South,2,276.0,552.0,303.86
2025-11-02,Ballpoint Pens (Pack),Stationery,West,1,13.53,13.53,6.91
2025-11-02,Desk Lamp,Furniture,South,4,258.78,1035.12,564.62
2025-11-03,Coffee Mug,Home & Kitchen,Central,7,22.09,154.63,105.22
2025-11-03,Office Chair,Furniture,West,5,224.84,1124.2,639.63
2025-11-03,Desk Lamp,Furniture,South,2,286.88,573.76,308.31
2025-11-03,Desk Lamp,Furniture,Central,5,291.89,1459.45,1013.49
2025-11-03,Office Chair,Furniture,North,8,321.84,2574.72,1538.55
2025-11-03,Ballpoint Pens (Pack),Stationery,East,1,12.26,12.26,6.99
2025-11-03,Notebook Set,Stationery,East,5,3.98,19.9,13.8
2025-11-03,Office Chair,Furniture,South,5,206.12,1030.6,627.95
2025-11-03,Wireless Mouse,Electronics,South,3,114.88,344.64,197.35
2025-11-03,Mechanical Keyboard,Electronics,West,6,87.23,523.38,331.93
2025-11-03,Ballpoint Pens (Pack),Stationery,East,3,14.24,42.72,28.57
2025-11-03,Sticky Notes,Stationery,South,5,13.3,66.5,39.38
2025-11-03,USB-C Hub,Electronics,West,7,68.83,481.81,277.79
2025-11-03,Coffee Mug,Home & Kitchen,North,4,13.07,52.28,27.47
2025-11-03,Notebook Set,Stationery,West,2,8.52,17.04,11.2
2025-11-03,Ballpoint Pens (Pack),Stationery,South,3,6.22,18.66,9.77
2025-11-03,Desk Lamp,Furniture,South,3,243.83,731.49,454.31
2025-11-03,Mechanical Keyboard,Electronics,Central,1,70.29,70.29,35.18
2025-11-03,Water Bottle,Home & Kitchen,Central,4,9.21,36.84,22.0
2025-11-03,Coffee Mug,Home & Kitchen,East,4,27.47,109.88,64.9
2025-11-03,Office Chair,Furniture,Central,3,161.92,485.76,318.17
2025-11-03,Desk Lamp,Furniture,West,7,221.5,1550.5,817.85
2025-11-03,Standing Desk,Furniture,North,2,256.89,513.78,327.58
2025-11-04,Water Bottle,Home & Kitchen,East,5,16.98,84.9,46.7
2025-11-04,Wireless Mouse,Electronics,Central,5,15.68,78.4,43.66
2025-11-04,Mechanical Keyboard,Electronics,Central,6,70.52,423.12,215.82
2025-11-04,Notebook Set,Stationery,South,5,13.71,68.55,37.04
2025-11-04,Wireless Mouse,Electronics,East,8,34.54,276.32,169.4
2025-11-04,Sticky Notes,Stationery,South,4,8.32,33.28,17.55
2025-11-04,Coffee Mug,Home & Kitchen,West,2,29.37,58.74,32.74
2025-11-04,USB-C Hub,Electronics,South,4,51.13,204.52,118.85
2025-11-04,USB-C Hub,Electronics,South,3,46.6,139.8,83.76
2025-11-04,Notebook Set,Stationery,Central,8,8.42,67.36,38.45
2025-11-04,Mechanical Keyboard,Electronics,South,8,20.7,165.6,97.76
2025-11-04,Coffee Mug,Home & Kitchen,West,1,10.2,10.2,6.14
2025-11-04,Notebook Set,Stationery,West,4,7.66,30.64,17.16
2025-11-04,Coffee Mug,Home & Kitchen,Central,6,12.53,75.18,42.35
2025-11-04,Mechanical Keyboard,Electronics,North,5,71.74,358.7,246.2
2025-11-04,Sticky Notes,Stationery,North,4,12.35,49.4,34.3
2025-11-04,Office Chair,Furniture,North,4,117.68,470.72,289.48
2025-11-04,Office Chair,Furniture,East,3,236.1,708.3,360.44
2025-11-04,Standing Desk,Furniture,North,8,293.66,2349.28,1504.44
2025-11-04,Mechanical Keyboard,Electronics,North,4,83.23,332.92,184.73
2025-11-04,Wireless Mouse,Electronics,East,1,38.92,38.92,22.58
2025-11-04,Mechanical Keyboard,Electronics,North,1,60.86,60.86,37.59
2025-11-04,Mechanical Keyboard,Electronics,East,3,22.34,67.02,38.55
2025-11-04,Standing Desk,Furniture,East,2,277.71,555.42,364.36
2025-11-04,Standing Desk,Furniture,North,6,65.31,391.86,254.08
2025-11-04,Desk Lamp,Furniture,West,2,126.31,252.62,168.41
2025-11-04,Coffee Mug,Home & Kitchen,South,2,24.18,48.36,30.43
2025-11-04,USB-C Hub,Electronics,South,6,88.93,533.58,317.83
2025-11-04,USB-C Hub,Electronics,West,3,91.69,275.07,178.53
2025-11-04,Coffee Mug,Home & Kitchen,North,7,27.68,193.76,134.74
2025-11-05,Office Chair,Furniture,North,8,255.86,2046.88,1140.86
2025-11-05,Wireless Mouse,Electronics,North,3,84.78,254.34,149.12
2025-11-05,Standing Desk,Furniture,West,8,334.35,2674.8,1604.48
2025-11-05,Desk Lamp,Furniture,South,3,346.01,1038.03,671.78
2025-11-05,Notebook Set,Stationery,East,5,2.06,10.3,6.84
2025-11-05,Coffee Mug,Home & Kitchen,North,4,13.24,52.96,32.67
2025-11-05,USB-C Hub,Electronics,Central,4,97.12,388.48,224.05
2025-11-05,Office Chair,Furniture,North,1,225.55,225.55,125.72
2025-11-05,Coffee Mug,Home & Kitchen,East,1,14.63,14.63,8.51
2025-11-05,Desk Lamp,Furniture,North,6,200.76,1204.56,838.97
2025-11-05,Wireless Mouse,Electronics,South,4,113.7,454.8,276.19
2025-11-05,Standing Desk,Furniture,East,6,313.96,1883.76,1248.75
2025-11-05,Coffee Mug,Home & Kitchen,Central,3,29.3,87.9,55.98
2025-11-05,Standing Desk,Furniture,North,1,61.06,61.06,42.64
2025-11-05,Coffee Mug,Home & Kitchen,West,8,17.51,140.08,77.25
2025-11-05,Coffee Mug,Home & Kitchen,West,5,28.76,143.8,95.58
2025-11-05,Coffee Mug,Home & Kitchen,West,3,25.82,77.46,53.6
2025-11-05,Coffee Mug,Home & Kitchen,South,5,29.29,146.45,78.72
2025-11-05,Desk Lamp,Furniture,West,3,318.38,955.14,501.77
2025-11-05,Water Bottle,Home & Kitchen,West,1,20.03,20.03,11.27
2025-11-05,Desk Lamp,Furniture,Central,2,70.34,140.68,83.27
2025-11-06,Mechanical Keyboard,Electronics,South,5,118.42,592.1,360.11
2025-11-06,Sticky Notes,Stationery,North,1,10.88,10.88,7.56
2025-11-06,Ballpoint Pens (Pack),Stationery,North,8,13.15,105.2,62.67
2025-11-06,Office Chair,Furniture,South,3,76.83,230.49,148.44
2025-11-06,Desk Lamp,Furniture,West,4,333.04,1332.16,773.14
2025-11-06,Wireless Mouse,Electronics,North,8,109.69,877.52,563.25
2025-11-06,Sticky Notes,Stationery,South,3,9.47,28.41,14.98
2025-11-06,USB-C Hub,Electronics,South,5,73.0,365.0,234.99
2025-11-06,Mechanical Keyboard,Electronics,Central,5,95.85,479.25,288.61
2025-11-06,Ballpoint Pens (Pack),Stationery,South,1,4.73,4.73,3.15
2025-11-06,Sticky Notes,Stationery,East,8,7.12,56.96,35.83
2025-11-06,Wireless Mouse,Electronics,Central,3,27.82,83.46,55.52
2025-11-06,Ballpoint Pens (Pack),Stationery,East,1,14.68,14.68,8.19
2025-11-06,Ballpoint Pens (Pack),Stationery,East,4,3.43,13.72,7.85
2025-11-06,Water Bottle,Home & Kitchen,West,7,16.17,113.19,58.47
2025-11-06,Wireless Mouse,Electronics,South,2,68.72,137.44,72.54
2025-11-06,Coffee Mug,Home & Kitchen,East,2,13.41,26.82,15.6
2025-11-06,Sticky Notes,Stationery,Central,1,2.1,2.1,1.42
2025-11-06,Office Chair,Furniture,South,6,153.57,921.42,496.82
2025-11-06,Ballpoint Pens (Pack),Stationery,South,1,11.76,11.76,6.85
2025-11-06,Wireless Mouse,Electronics,West,5,104.24,521.2,298.38
2025-11-06,Ballpoint Pens (Pack),Stationery,South,7,12.44,87.08,45.05
2025-11-06,Notebook Set,Stationery,North,2,5.02,10.04,5.47
2025-11-06,USB-C Hub,Electronics,South,3,41.22,123.66,79.66
2025-11-06,Standing Desk,Furniture,East,4,263.5,1054.0,555.99
2025-11-06,Ballpoint Pens (Pack),Stationery,East,2,7.14,14.28,7.61
2025-11-06,Desk Lamp,Furniture,Central,7,108.63,760.41,476.97
2025-11-06,USB-C Hub,Electronics,East,5,37.87,189.35,117.29
2025-11-06,Coffee Mug,Home & Kitchen,West,1,9.75,9.75,5.56
2025-11-06,Mechanical Keyboard,Electronics,East,1,92.85,92.85,56.28
2025-11-07,Mechanical Keyboard,Electronics,West,6,36.01,216.06,123.68
2025-11-07,Water Bottle,Home & Kitchen,North,6,9.36,56.16,35.01
2025-11-07,Sticky Notes,Stationery,South,6,5.58,33.48,16.8
2025-11-07,Mechanical Keyboard,Electronics,East,3,90.24,270.72,179.34
2025-11-07,Standing Desk,Furniture,Central,7,241.49,1690.43,1044.38
2025-11-07,Office Chair,Furniture,South,5,240.33,1201.65,808.09
2025-11-07,Sticky Notes,Stationery,Central,7,10.45,73.15,44.02
2025-11-07,Mechanical Keyboard,Electronics,South,7,54.6,382.2,215.58
2025-11-07,Ballpoint Pens (Pack),Stationery,West,5,11.61,58.05,32.59
2025-11-07,Sticky Notes,Stationery,South,2,4.01,8.02,5.33
2025-11-07,Notebook Set,Stationery,West,2,12.94,25.88,15.31
2025-11-07,USB-C Hub,Electronics,North,4,60.54,242.16,129.24
2025-11-07,USB-C Hub,Electronics,Central,7,39.03,273.21,146.48
2025-11-07,Wireless Mouse,Electronics,East,1,93.7,93.7,55.85
2025-11-07,Wireless Mouse,Electronics,Central,8,26.99,215.92,117.31
2025-11-07,Notebook Set,Stationery,East,1,5.53,5.53,2.81
2025-11-07,Sticky Notes,Stationery,West,7,8.9,62.3,39.86
2025-11-07,Water Bottle,Home & Kitchen,East,4,10.85,43.4,26.95
2025-11-07,Mechanical Keyboard,Electronics,East,4,84.09,336.36,222.7
2025-11-07,Wireless Mouse,Electronics,East,1,80.19,80.19,46.62
2025-11-07,USB-C Hub,Electronics,East,4,33.22,132.88,88.19
2025-11-07,Sticky Notes,Stationery,East,1,9.46,9.46,5.23
2025-11-07,Mechanical Keyboard,Electronics,West,3,107.43,322.29,169.71
2025-11-07,Ballpoint Pens (Pack),Stationery,East,5,9.4,47.0,25.48
2025-11-07,USB-C Hub,Electronics,West,7,104.98,734.86,385.53
2025-11-07,Mechanical Keyboard,Electronics,West,6,67.55,405.3,253.37
2025-11-07,Desk Lamp,Furniture,East,2,228.74,457.48,306.95
2025-11-07,Sticky Notes,Stationery,North,6,13.04,78.24,45.23
2025-11-07,Wireless Mouse,Electronics,East,7,36.01,252.07,163.82
2025-11-07,Sticky Notes,Stationery,Central,6,8.08,48.48,26.35
2025-11-08,Coffee Mug,Home & Kitchen,East,1,28.14,28.14,19.16
2025-11-08,Office Chair,Furniture,South,3,257.02,771.06,415.93
2025-11-08,Desk Lamp,Furniture,North,7,212.59,1488.13,808.97
2025-11-08,Sticky Notes,Stationery,Central,1,8.49,8.49,5.79
2025-11-08,Ballpoint Pens (Pack),Stationery,Central,1,5.26,5.26,3.01
2025-11-08,Water Bottle,Home & Kitchen,West,8,21.15,169.2,98.08
2025-11-08,Sticky Notes,Stationery,East,6,13.46,80.76,42.05
2025-11-08,Office Chair,Furniture,West,1,335.6,335.6,230.02
2025-11-08,Ballpoint Pens (Pack),Stationery,North,6,11.24,67.44,37.4
2025-11-08,Mechanical Keyboard,Electronics,East,3,111.77,335.31,188.17
2025-11-08,Wireless Mouse,Electronics,Central,5,28.12,140.6,80.28
